# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000248905   15   33057746   33486934   1848     119  128725    -0.053246    3.4694e-16    -0.053246
ENSG00000259446   15   33595858   33602860     24       5  130070     -0.23774    3.6082e-16     -0.23774
ENSG00000198838   15   33603146   34158322   2203     182  128689    -0.057364    3.4694e-16    -0.057364
ENSG00000276702   15   34142739   34143379      4       2  128633     -0.16101    3.6082e-16     -0.16101
ENSG00000259408   15   34143986   34149010     18       5  125645      0.81181    3.3307e-16      0.81181
ENSG00000259287   15   34150803   34157026     35       3  129972     -0.44699    3.3307e-16     -0.44699
ENSG00000169857   15   34158428   34331377    618      39  127790      0.18135    3.6082e-16      0.18135
ENSG00000184984   15   34260921   34359658    285      17  129035     -0.52902    3.3307e-16     -0.52902
ENSG00000134153   15   34376218   34394149     40       7  127297      -2.4471    4.4409e-16      -2.4471
ENSG00000182405   15   34394274   34400885      5       2  130644     -0.60596    3.3307e-16     -0.60596
ENSG00000134152   15   34432875   34502297    240      16  128021     0.033316    3.4694e-16     0.033316
ENSG00000128463   15   34517200   34522357     21       6  127499     -0.83471    3.3307e-16     -0.83471
ENSG00000140199   15   34522197   34630261    439      20  127283     -0.72774    3.3307e-16     -0.72774
ENSG00000259468   15   34547487   34550033      8       3  128362     0.018652    3.5041e-16     0.018652
ENSG00000182117   15   34633914   34635378     14       4  127036      0.52849    3.3307e-16      0.52849
ENSG00000184507   15   34635516   34649938     38      12  128457       1.9256    4.4409e-16       1.9256
ENSG00000176454   15   34650819   34659479     20       8  125783       4.4749             0       4.4749
ENSG00000175265   15   34671269   34729667     29       8  127047      -0.8041    3.3307e-16      -0.8041
ENSG00000215252   15   34817408   34880704     73       9  129177       -1.021    4.4409e-16       -1.021
ENSG00000261304   15   34943336   34947965     19       5  126514       -1.128    4.4409e-16       -1.128
ENSG00000159248   15   35043233   35047166      8       3  130644       0.1219    3.4694e-16       0.1219
ENSG00000250007   15   35047285   35105124    244      43  129254        3.782    4.4409e-16        3.782
ENSG00000159251   15   35080297   35088340     26      13  127824       1.4928    4.4409e-16       1.4928
ENSG00000021776   15   35143983   35262040    258      16  128862     -0.64661    3.3307e-16     -0.64661
ENSG00000198146   15   35270542   35280488     15       4  128283       -1.078    4.4409e-16       -1.078
ENSG00000259181   15   35285847   35295422     32      10  126460     -0.82168    3.3307e-16     -0.82168
ENSG00000259587   15   35300670   35303392     11       3  129072     -0.96046    3.3307e-16     -0.96046
ENSG00000259336   15   35391223   35461899    201      26  128801     -0.26949    3.3307e-16     -0.26949
ENSG00000134146   15   35509546   35838394    633      33  127545      -2.2496    4.4409e-16      -2.2496
ENSG00000248079   15   35838396   36151202    801      78  128306      0.65465    3.3307e-16      0.65465
ENSG00000259639   15   36231368   36544458    957      60  128849     -0.80556    3.3307e-16     -0.80556
ENSG00000259245   15   36338283   36341730     20       5  127172       -1.281    4.4409e-16       -1.281
ENSG00000259395   15   36633940   36636367      1       1  122172     -0.61667    3.3307e-16     -0.61667
ENSG00000259737   15   36731173   36763217    122      22  128221     -0.10641    3.4694e-16     -0.10641
ENSG00000186073   15   36871812   37102449    575      41  129243     -0.21971    3.6082e-16     -0.21971
ENSG00000261191   15   36933387   36961298     69       8  129057     -0.35057    3.3307e-16     -0.35057
ENSG00000134138   15   37181405   37393500    425      67  128298     -0.24046    3.6082e-16     -0.24046
ENSG00000274444   15   37401788   37402185      1       1  123890     -0.28024    3.3307e-16     -0.28024
ENSG00000259434   15   37657228   37783009    340      22  128562       1.1932    4.4409e-16       1.1932
ENSG00000166069   15   38214140   38259925     91      12  125172       1.1827    4.4409e-16       1.1827
ENSG00000259225   15   38276967   38354541    140      29  127292     -0.16807    3.6082e-16     -0.16807
ENSG00000236914   15   38361682   38365160     12       5  128051     -0.36161    3.3307e-16     -0.36161
ENSG00000259380   15   38431796   38519088    173      21  129485      0.23917    3.6082e-16      0.23917
ENSG00000166068   15   38544527   38649450    330       9  128944      -0.9261    3.3307e-16      -0.9261
ENSG00000171262   15   38746328   38779911    111      12  121428      0.85694    3.3307e-16      0.85694
ENSG00000172575   15   38780304   38857776    172      22  120474        2.046    4.4409e-16        2.046
ENSG00000259326   15   38795054   38797182      6       3  123632       2.2999    4.4409e-16       2.2999
ENSG00000259598   15   38816271   38826856     19       9  127815        3.342    4.4409e-16        3.342
ENSG00000175779   15   38920206   39472700   1867     148  128943     -0.87695    3.3307e-16     -0.87695
ENSG00000259731   15   39048753   39051614      6       3  130218     -0.35226    3.3307e-16     -0.35226
ENSG00000274281   15   39143507   39145633      5       3  128567     -0.82641    3.3307e-16     -0.82641
ENSG00000259345   15   39157523   39719396   1851     119  128407       -2.484    4.4409e-16       -2.484
ENSG00000175746   15   39542885   39547046     15       5  129195      0.50407    3.3307e-16      0.50407
ENSG00000259269   15   39764904   39773407     29       5  129423     -0.63155    3.3307e-16     -0.63155
ENSG00000259390   15   39804605   39812055     24       4  128565      -1.2594    4.4409e-16      -1.2594
ENSG00000137801   15   39873280   39891667     31       6  128059       1.8371    4.4409e-16       1.8371
ENSG00000150667   15   39880558   40075031    618      25  128954       1.9259    4.4409e-16       1.9259
ENSG00000261136   15   40074772   40077818      6       3  129553      0.12887    3.6082e-16      0.12887
ENSG00000166073   15   40091233   40213093    254      28  124735       1.6827    4.4409e-16       1.6827
ENSG00000246863   15   40213243   40218081      4       2  130644      -1.9047    4.4409e-16      -1.9047
ENSG00000128829   15   40226347   40327792    307      24  129806      0.44604    3.3307e-16      0.44604
ENSG00000140319   15   40327940   40331389     13       4  128086     -0.39851    3.3307e-16     -0.39851
ENSG00000248508   15   40331512   40359491     52       8  129592      0.58204    3.3307e-16      0.58204
ENSG00000259584   15   40367405   40370905      5       2  130147      -1.8706    4.4409e-16      -1.8706
ENSG00000275636   15   40371093   40371548      1       1  130644       1.1066    4.4409e-16       1.1066
ENSG00000104081   15   40380091   40401093     40      11  127931      -2.4728    4.4409e-16      -2.4728
ENSG00000156970   15   40453224   40513337     84       8  129044     0.046897    3.4694e-16     0.046897
ENSG00000259288   15   40509629   40568597    149      35  129156       3.3047    4.4409e-16       3.3047
ENSG00000137843   15   40530960   40569688    118      27  129256       3.5469    4.4409e-16       3.5469
ENSG00000137841   15   40570377   40600136     54      10  126310       4.8962             0       4.8962
ENSG00000259307   15   40592871   40594021      3       1  130644       2.0487    4.4409e-16       2.0487
ENSG00000259198   15   40604816   40608835      9       3  130644      0.04672    3.4694e-16      0.04672
ENSG00000259330   15   40615865   40618916      9       3  125993      0.91681    3.3307e-16      0.91681
ENSG00000188549   15   40623653   40633168     25       8  126498      0.50827    3.3307e-16      0.50827
ENSG00000233041   15   40643234   40648635     16       6  129705      0.67965    3.3307e-16      0.67965
ENSG00000140323   15   40650436   40670840     51      12  128096      0.74113    3.3307e-16      0.74113
ENSG00000128944   15   40674922   40686447     33       5  130462      0.67597    3.3307e-16      0.67597
ENSG00000128928   15   40697996   40728146     81       9  128866       0.1771    3.6082e-16       0.1771
ENSG00000140320   15   40731920   40760441     27       8  125863       1.4783    4.4409e-16       1.4783
ENSG00000259364   15   40745643   40746838      2       1  122847       1.0906    4.4409e-16       1.0906
ENSG00000259211   15   40756392   40758925      3       2  125331      0.82426    3.3307e-16      0.82426
ENSG00000169105   15   40763197   40766770      5       1  130644     0.088432    3.4694e-16     0.088432
ENSG00000259536   15   40780240   40850218    142      10  129556       1.2144    4.4409e-16       1.2144
ENSG00000128891   15   40820882   40857256     96       9  130243      0.94843    3.3307e-16      0.94843
ENSG00000166133   15   40861499   40867142     13       5  125525     0.093413    3.4694e-16     0.093413
ENSG00000137812   15   40886218   40956540    135      13  128239      0.58784    3.3307e-16      0.58784
ENSG00000051180   15   40986972   41024537     77       8  127800     -0.14339    3.6082e-16     -0.14339
ENSG00000137824   15   41028082   41048049     32       5  128019      0.47844    3.3307e-16      0.47844
ENSG00000137880   15   41056218   41059908      4       2  108929      -2.6877    4.4409e-16      -2.6877
ENSG00000104129   15   41057353   41099676     64       9  125163      0.96679    3.3307e-16      0.96679
ENSG00000188277   15   41062278   41064647      4       2  104805     -0.81013    3.3307e-16     -0.81013
ENSG00000166140   15   41099284   41107282     23       4  124944       1.3252    4.4409e-16       1.3252
ENSG00000166143   15   41107643   41120907     24       5  125331        1.332    4.4409e-16        1.332
ENSG00000261183   15   41128006   41136585     17       3  129213      0.42353    3.3307e-16      0.42353
ENSG00000166145   15   41136216   41150405     38       6  127759     -0.19453    3.6082e-16     -0.19453
ENSG00000104140   15   41164412   41166487      1       1  130644     0.024692    3.5041e-16     0.024692
ENSG00000104142   15   41186628   41196173     22       3  124191      0.58001    3.3307e-16      0.58001
ENSG00000251161   15   41199009   41202535      5       2  128467       0.2324    3.6082e-16       0.2324
ENSG00000128917   15   41221538   41231270     11       4  113412      0.41914    3.3307e-16      0.41914
ENSG00000128965   15   41245160   41248717      6       3  123803       1.4131    4.4409e-16       1.4131
ENSG00000128908   15   41271078   41408552    134      15  125389      0.67757    3.3307e-16      0.67757
ENSG00000259617   15   41291472   41297063      6       3  119036     -0.33993    3.3307e-16     -0.33993
ENSG00000259463   15   41303795   41305498      1       1  127818     -0.30705    3.3307e-16     -0.30705
ENSG00000259521   15   41309005   41320091     14       4  125671      0.71659    3.3307e-16      0.71659
ENSG00000178997   15   41474923   41522941    191      11  129390     -0.39137    3.3307e-16     -0.39137
ENSG00000187446   15   41523037   41574088    112      12  129268     -0.68754    3.3307e-16     -0.68754
ENSG00000104147   15   41601466   41624819     56       7  120522       -1.822    4.4409e-16       -1.822
ENSG00000137804   15   41624892   41673248     87      12  117971      -1.7549    4.4409e-16      -1.7549
ENSG00000137806   15   41679547   41694717     27       6  118661      -1.2302    4.4409e-16      -1.2302
ENSG00000137815   15   41700606   41775761    141      15  117950      -1.5201    4.4409e-16      -1.5201
ENSG00000137825   15   41785591   41795749     22       6  125856      -1.6447    4.4409e-16      -1.6447
ENSG00000062524   15   41795836   41806085     27       7  126309     -0.15838    3.6082e-16     -0.15838
ENSG00000103932   15   41809374   41836467     69       8  130219     -0.68405    3.3307e-16     -0.68405
ENSG00000092445   15   41849873   41875784     46       7  130084      -0.3498    3.3307e-16      -0.3498
ENSG00000260926   15   41901664   41904925      9       4  127150      -1.4975    4.4409e-16      -1.4975
ENSG00000174197   15   41913422   42065279    271      17  126065      -0.7545    3.3307e-16      -0.7545
