"Ontology"	"DEGs_set"	"ID"	"Description"	"Count"	"GeneRatio"	"BgRatio"	"FoldEnrichment"	"pvalue"	"p.adjust"	"geneID"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04929"	"GnRH secretion"	1	"1/2"	"65/11016"	84.7384615384616	0.0117667332227692	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04720"	"Long-term potentiation"	1	"1/2"	"66/11016"	83.4545454545455	0.0119472159671353	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04927"	"Cortisol synthesis and secretion"	1	"1/2"	"70/11016"	78.6857142857143	0.0126689821201762	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04924"	"Renin secretion"	1	"1/2"	"72/11016"	76.5	0.0130297663020421	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04918"	"Thyroid hormone synthesis"	1	"1/2"	"74/11016"	74.4324324324324	0.0133904845541384	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04971"	"Gastric acid secretion"	1	"1/2"	"76/11016"	72.4736842105263	0.0137511368764653	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno00562"	"Inositol phosphate metabolism"	1	"1/2"	"81/11016"	68	0.0146524792395398	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04970"	"Salivary secretion"	1	"1/2"	"83/11016"	66.3614457831325	0.0150129008076728	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04911"	"Insulin secretion"	1	"1/2"	"86/11016"	64.046511627907	0.0155534095415542	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04540"	"Gap junction"	1	"1/2"	"87/11016"	63.3103448275862	0.0157335461546299	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04512"	"ECM-receptor interaction"	1	"1/2"	"90/11016"	61.2	0.0162738570992025	0.0402544372657915	"Col4a3"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04912"	"GnRH signaling pathway"	1	"1/2"	"90/11016"	61.2	0.0162738570992025	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04742"	"Taste transduction"	1	"1/2"	"91/11016"	60.5274725274725	0.0164539277825083	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04070"	"Phosphatidylinositol signaling system"	1	"1/2"	"96/11016"	57.375	0.0173540339624024	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04713"	"Circadian entrainment"	1	"1/2"	"97/11016"	56.7835051546392	0.0175340057510539	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04925"	"Aldosterone synthesis and secretion"	1	"1/2"	"98/11016"	56.2040816326531	0.0177139610572631	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04916"	"Melanogenesis"	1	"1/2"	"99/11016"	55.6363636363636	0.0178938998810299	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno05222"	"Small cell lung cancer"	1	"1/2"	"101/11016"	54.5346534653465	0.0182537280812363	0.0402544372657915	"Col4a3"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04974"	"Protein digestion and absorption"	1	"1/2"	"104/11016"	52.9615384615385	0.0187933467632276	0.0402544372657915	"Col4a3"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno05142"	"Chagas disease"	1	"1/2"	"106/11016"	51.9622641509434	0.0191530101390099	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04922"	"Glucagon signaling pathway"	1	"1/2"	"107/11016"	51.4766355140187	0.0193328171032374	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04972"	"Pancreatic secretion"	1	"1/2"	"109/11016"	50.5321100917431	0.019692381584365	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04725"	"Cholinergic synapse"	1	"1/2"	"114/11016"	48.3157894736842	0.0205910043444423	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04928"	"Parathyroid hormone synthesis, secretion and action"	1	"1/2"	"114/11016"	48.3157894736842	0.0205910043444423	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04724"	"Glutamatergic synapse"	1	"1/2"	"115/11016"	47.895652173913	0.0207706794491304	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04935"	"Growth hormone synthesis, secretion and action"	1	"1/2"	"119/11016"	46.2857142857143	0.0214892150434592	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04750"	"Inflammatory mediator regulation of TRP channels"	1	"1/2"	"124/11016"	44.4193548387097	0.0223870136814159	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04919"	"Thyroid hormone signaling pathway"	1	"1/2"	"126/11016"	43.7142857142857	0.022746017759502	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04611"	"Platelet activation"	1	"1/2"	"129/11016"	42.6976744186046	0.023284400258313	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04726"	"Serotonergic synapse"	1	"1/2"	"130/11016"	42.3692307692308	0.0234638281263652	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04071"	"Sphingolipid signaling pathway"	1	"1/2"	"131/11016"	42.0458015267176	0.0236432395119748	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04728"	"Dopaminergic synapse"	1	"1/2"	"132/11016"	41.7272727272727	0.023822634415142	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04371"	"Apelin signaling pathway"	1	"1/2"	"136/11016"	40.5	0.0245400492033874	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04915"	"Estrogen signaling pathway"	1	"1/2"	"138/11016"	39.9130434782609	0.0248986577028553	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04270"	"Vascular smooth muscle contraction"	1	"1/2"	"140/11016"	39.3428571428571	0.025257200272554	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04072"	"Phospholipase D signaling pathway"	1	"1/2"	"151/11016"	36.476821192053	0.0272280059112632	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno05017"	"Spinocerebellar ataxia"	1	"1/2"	"152/11016"	36.2368421052632	0.0274070711655826	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04261"	"Adrenergic signaling in cardiomyocytes"	1	"1/2"	"153/11016"	36	0.0275861199374592	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04921"	"Oxytocin signaling pathway"	1	"1/2"	"156/11016"	35.3076923076923	0.0281231673584348	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04723"	"Retrograde endocannabinoid signaling"	1	"1/2"	"159/11016"	34.6415094339623	0.028660066437429	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04934"	"Cushing syndrome"	1	"1/2"	"160/11016"	34.425	0.0288389998322088	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04022"	"cGMP-PKG signaling pathway"	1	"1/2"	"171/11016"	32.2105263157895	0.0308061793335886	0.0417592696431984	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04310"	"Wnt signaling pathway"	1	"1/2"	"173/11016"	31.8381502890173	0.0311636340620883	0.0417592696431984	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04062"	"Chemokine signaling pathway"	1	"1/2"	"182/11016"	30.2637362637363	0.032771364459437	0.0430525768388682	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04621"	"NOD-like receptor signaling pathway"	1	"1/2"	"186/11016"	29.6129032258065	0.0334854827592006	0.0431447566320469	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04613"	"Neutrophil extracellular trap formation"	1	"1/2"	"190/11016"	28.9894736842105	0.0341993373398856	0.0432331245617421	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04082"	"Neuroactive ligand signaling"	1	"1/2"	"194/11016"	28.3917525773196	0.0349129282014922	0.0433178923981477	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04510"	"Focal adhesion"	1	"1/2"	"203/11016"	27.1330049261084	0.0365175434172259	0.0444850074355297	"Col4a3"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04015"	"Rap1 signaling pathway"	1	"1/2"	"216/11016"	25.5	0.0388329639617992	0.0455129581637788	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04081"	"Hormone signaling"	1	"1/2"	"218/11016"	25.2660550458716	0.0391889352704818	0.0455129581637788	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04382"	"Cornified envelope formation"	1	"1/2"	"220/11016"	25.0363636363636	0.0395448406493951	0.0455129581637788	"Col4a3"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno05417"	"Lipid and atherosclerosis"	1	"1/2"	"223/11016"	24.6995515695067	0.040078575099447	0.0455129581637788	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04820"	"Cytoskeleton in muscle cells"	1	"1/2"	"232/11016"	23.7413793103448	0.0416788883977124	0.0465414253774455	"Col4a3"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno05415"	"Diabetic cardiomyopathy"	1	"1/2"	"252/11016"	21.8571428571429	0.0452303602633366	0.0492613661939219	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04020"	"Calcium signaling pathway"	1	"1/2"	"254/11016"	21.6850393700787	0.0455851448361665	0.0492613661939219	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno05163"	"Human cytomegalovirus infection"	1	"1/2"	"261/11016"	21.1034482758621	0.0468263716441336	0.0497994746056659	"Plcb4"
"MF"	"Unique in Hb - Up"	"GO:0022836"	"gated channel activity"	19	"19/170"	"309/17420"	6.30078050637731	1.90832804886981e-10	8.66380934186894e-08	"Cacna1i, Kcnj10, Kcnq3, Grik1, Scn1a, Gria4, Kcnj14, Trpc3, Gabra4, Cacna1g, Grm7, Cacna1c, Kcna4, Cacna2d3, Tspoap1, Cacnb2, Kcnk4, Gabrb2, Cacnb4"
"MF"	"Unique in Hb - Up"	"GO:0022843"	"voltage-gated monoatomic cation channel activity"	13	"13/170"	"140/17420"	9.51512605042017	1.12611426996418e-09	1.21279390004091e-07	"Cacna1i, Kcnj10, Kcnq3, Kcnj14, Cacna1g, Grm7, Cacna1c, Kcna4, Cacna2d3, Tspoap1, Cacnb2, Kcnk4, Cacnb4"
"MF"	"Unique in Hb - Up"	"GO:0005244"	"voltage-gated monoatomic ion channel activity"	14	"14/170"	"169/17420"	8.48868778280543	1.14443514929923e-09	1.21279390004091e-07	"Cacna1i, Kcnj10, Kcnq3, Scn1a, Kcnj14, Cacna1g, Grm7, Cacna1c, Kcna4, Cacna2d3, Tspoap1, Cacnb2, Kcnk4, Cacnb4"
"MF"	"Unique in Hb - Up"	"GO:0005216"	"monoatomic ion channel activity"	21	"21/170"	"428/17420"	5.02776250687191	1.2504413370876e-09	1.21279390004091e-07	"Cacna1i, Kcnj10, Kcnq3, Grik1, Scn1a, Gria4, Kcnj14, Trpc3, Trpm6, Kcnip4, Gabra4, Cacna1g, Grm7, Cacna1c, Kcna4, Cacna2d3, Tspoap1, Cacnb2, Kcnk4, Gabrb2, Cacnb4"
"MF"	"Unique in Hb - Up"	"GO:0022832"	"voltage-gated channel activity"	14	"14/170"	"171/17420"	8.38940488476092	1.33567610136664e-09	1.21279390004091e-07	"Cacna1i, Kcnj10, Kcnq3, Scn1a, Kcnj14, Cacna1g, Grm7, Cacna1c, Kcna4, Cacna2d3, Tspoap1, Cacnb2, Kcnk4, Cacnb4"
"MF"	"Unique in Hb - Up"	"GO:0015267"	"channel activity"	22	"22/170"	"488/17420"	4.61957569913211	2.36351951500155e-09	1.532911228301e-07	"Cacna1i, Kcnj10, Kcnq3, Grik1, Scn1a, Gria4, Kcnj14, Trpc3, Trpm6, Kcnip4, Bcl2, Gabra4, Cacna1g, Grm7, Cacna1c, Kcna4, Cacna2d3, Tspoap1, Cacnb2, Kcnk4, Gabrb2, Cacnb4"
"MF"	"Unique in Hb - Up"	"GO:0022803"	"passive transmembrane transporter activity"	22	"22/170"	"488/17420"	4.61957569913211	2.36351951500155e-09	1.532911228301e-07	"Cacna1i, Kcnj10, Kcnq3, Grik1, Scn1a, Gria4, Kcnj14, Trpc3, Trpm6, Kcnip4, Bcl2, Gabra4, Cacna1g, Grm7, Cacna1c, Kcna4, Cacna2d3, Tspoap1, Cacnb2, Kcnk4, Gabrb2, Cacnb4"
"MF"	"Unique in Hb - Up"	"GO:0005261"	"monoatomic cation channel activity"	18	"18/170"	"327/17420"	5.64058283864004	3.4393782209267e-09	1.9518471403759e-07	"Cacna1i, Kcnj10, Kcnq3, Grik1, Scn1a, Kcnj14, Trpc3, Trpm6, Kcnip4, Cacna1g, Grm7, Cacna1c, Kcna4, Cacna2d3, Tspoap1, Cacnb2, Kcnk4, Cacnb4"
"MF"	"Unique in Hb - Up"	"GO:0005245"	"voltage-gated calcium channel activity"	8	"8/170"	"44/17420"	18.6310160427808	9.16489519926149e-09	4.62318046718302e-07	"Cacna1i, Cacna1g, Grm7, Cacna1c, Cacna2d3, Tspoap1, Cacnb2, Cacnb4"
"MF"	"Unique in Hb - Up"	"GO:0015085"	"calcium ion transmembrane transporter activity"	12	"12/170"	"146/17420"	8.42224012892828	2.00672753119901e-08	9.11054299164349e-07	"Cacna1i, Grik1, Trpc3, Trpm6, Atp2b1, Cacna1g, Grm7, Cacna1c, Cacna2d3, Tspoap1, Cacnb2, Cacnb4"
"MF"	"Unique in Hb - Up"	"GO:0005262"	"calcium channel activity"	11	"11/170"	"129/17420"	8.73780209758322	5.4399961394904e-08	2.24523477029876e-06	"Cacna1i, Grik1, Trpc3, Trpm6, Cacna1g, Grm7, Cacna1c, Cacna2d3, Tspoap1, Cacnb2, Cacnb4"
"MF"	"Unique in Hb - Up"	"GO:0046873"	"metal ion transmembrane transporter activity"	19	"19/170"	"442/17420"	4.40484429065744	6.69851694626768e-08	2.53427224467127e-06	"Cacna1i, Kcnj10, Kcnq3, Grik1, Scn1a, Kcnj14, Trpc3, Trpm6, Atp2b1, Kcnip4, Cacna1g, Grm7, Cacna1c, Kcna4, Cacna2d3, Tspoap1, Cacnb2, Kcnk4, Cacnb4"
"MF"	"Unique in Hb - Up"	"GO:0030695"	"GTPase regulator activity"	17	"17/170"	"454/17420"	3.83700440528634	2.29192984029772e-06	7.4324010535369e-05	"Arap2, Rapgef3, Arhgap21, Rgs7, Plekhg1, Tbc1d4, Farp1, Rgs4, Prex2, Mcf2l, Srgap1, Elmo1, Arhgap44, Kalrn, Rasa4, Dennd6b, Vps9d1"
"MF"	"Unique in Hb - Up"	"GO:0060589"	"nucleoside-triphosphatase regulator activity"	17	"17/170"	"454/17420"	3.83700440528634	2.29192984029772e-06	7.4324010535369e-05	"Arap2, Rapgef3, Arhgap21, Rgs7, Plekhg1, Tbc1d4, Farp1, Rgs4, Prex2, Mcf2l, Srgap1, Elmo1, Arhgap44, Kalrn, Rasa4, Dennd6b, Vps9d1"
"MF"	"Unique in Hb - Up"	"GO:0008066"	"glutamate receptor activity"	5	"5/170"	"26/17420"	19.7058823529412	4.64953027877521e-06	0.000140725783104263	"Grik1, Grm1, Gria4, Grm7, Grm4"
"MF"	"Unique in Hb - Up"	"GO:0046030"	"inositol trisphosphate phosphatase activity"	4	"4/170"	"13/17420"	31.5294117647059	5.8443869316387e-06	0.000165834479185248	"Inpp5b, Inpp5j, Inpp4b, Inpp5a"
"MF"	"Unique in Hb - Up"	"GO:0030594"	"neurotransmitter receptor activity"	7	"7/170"	"96/17420"	7.4718137254902	4.28108646374738e-05	0.00114330191443607	"Grik1, Grm1, Gria4, Chrm3, Gabra4, Gabrb2, Hrh3"
"MF"	"Unique in Hb - Up"	"GO:0052745"	"inositol phosphate phosphatase activity"	4	"4/170"	"21/17420"	19.5182072829132	4.60251367582625e-05	0.00116085622712506	"Inpp5b, Inpp5j, Inpp4b, Inpp5a"
"MF"	"Unique in Hb - Up"	"GO:0098960"	"postsynaptic neurotransmitter receptor activity"	6	"6/170"	"70/17420"	8.78319327731092	6.18457414310218e-05	0.00147778771629915	"Grik1, Grm1, Gria4, Chrm3, Gabra4, Gabrb2"
"MF"	"Unique in Hb - Up"	"GO:0005516"	"calmodulin binding"	9	"9/170"	"184/17420"	5.01214833759591	8.24770580581444e-05	0.00187222921791988	"Kcnq3, Atp2b1, Grm7, Unc13a, Cacna1c, Adcy8, Myo1b, Pcp4, Grm4"
"MF"	"Unique in Hb - Up"	"GO:0004445"	"inositol-polyphosphate 5-phosphatase activity"	3	"3/170"	"10/17420"	30.7411764705882	0.000104194462903837	0.00215019482537918	"Inpp5b, Inpp5j, Inpp5a"
"MF"	"Unique in Hb - Up"	"GO:0008331"	"high voltage-gated calcium channel activity"	3	"3/170"	"10/17420"	30.7411764705882	0.000104194462903837	0.00215019482537918	"Cacna1c, Cacnb2, Cacnb4"
"MF"	"Unique in Hb - Up"	"GO:0005267"	"potassium channel activity"	7	"7/170"	"120/17420"	5.97745098039216	0.000175712006744304	0.00346840222008322	"Kcnj10, Kcnq3, Grik1, Kcnj14, Kcnip4, Kcna4, Kcnk4"
"MF"	"Unique in Hb - Up"	"GO:0005543"	"phospholipid binding"	14	"14/170"	"492/17420"	2.91582974653276	0.000341768226381153	0.00646511561571015	"Pitpnc1, Arap2, Pacsin2, Adgrb1, Gga3, Mcf2l, Unc13a, Cpne9, Arhgap44, Myo1b, Plekha5, Rasa4, Hip1, Cpne7"
"MF"	"Unique in Hb - Up"	"GO:0005096"	"GTPase activator activity"	9	"9/170"	"228/17420"	4.04489164086687	0.000410220526122406	0.0074496047543829	"Arap2, Arhgap21, Rgs7, Tbc1d4, Rgs4, Prex2, Srgap1, Arhgap44, Rasa4"
"MF"	"Unique in Hb - Up"	"GO:0005085"	"guanyl-nucleotide exchange factor activity"	9	"9/170"	"233/17420"	3.95809139106286	0.000480133889401384	0.00838387637647032	"Rapgef3, Plekhg1, Farp1, Prex2, Mcf2l, Elmo1, Kalrn, Dennd6b, Vps9d1"
"MF"	"Unique in Hb - Up"	"GO:0031267"	"small GTPase binding"	10	"10/170"	"295/17420"	3.47357926221336	0.000653364593578725	0.010986204647583	"Plekhg1, Farp1, Lztr1, Usp33, Gga3, Cdkl5, Srgap1, Rock1, Arhgap44, Vps9d1"
"MF"	"Unique in Hb - Up"	"GO:0015079"	"potassium ion transmembrane transporter activity"	7	"7/170"	"156/17420"	4.59803921568627	0.000858113662859043	0.0139137001049288	"Kcnj10, Kcnq3, Grik1, Kcnj14, Kcnip4, Kcna4, Kcnk4"
"MF"	"Unique in Hb - Up"	"GO:0005272"	"sodium channel activity"	4	"4/170"	"49/17420"	8.36494597839136	0.00131745890257087	0.0206250462678336	"Cacna1i, Grik1, Scn1a, Cacna1g"
"MF"	"Unique in Hb - Up"	"GO:0008227"	"G protein-coupled amine receptor activity"	4	"4/170"	"51/17420"	8.03690888119954	0.0015305935834523	0.0231629828962448	"Chrm3, Adra2b, Adra1b, Hrh3"
"MF"	"Unique in Hb - Up"	"GO:0099507"	"ligand-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential"	3	"3/170"	"24/17420"	12.8088235294118	0.00158948228919297	0.0232624729417925	"Grik1, Gria4, Gabrb2"
"MF"	"Unique in Hb - Up"	"GO:1904315"	"transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential"	4	"4/170"	"53/17420"	7.73362930077692	0.00176662397256923	0.0232624729417925	"Grik1, Gria4, Gabra4, Gabrb2"
"MF"	"Unique in Hb - Up"	"GO:0015276"	"ligand-gated monoatomic ion channel activity"	7	"7/170"	"177/17420"	4.05250913924892	0.00178149191309087	0.0232624729417925	"Kcnj10, Grik1, Gria4, Kcnj14, Trpc3, Gabra4, Gabrb2"
"MF"	"Unique in Hb - Up"	"GO:0005248"	"voltage-gated sodium channel activity"	3	"3/170"	"25/17420"	12.2964705882353	0.00179336245145978	0.0232624729417925	"Cacna1i, Scn1a, Cacna1g"
"MF"	"Unique in Hb - Up"	"GO:0034593"	"phosphatidylinositol bisphosphate phosphatase activity"	3	"3/170"	"25/17420"	12.2964705882353	0.00179336245145978	0.0232624729417925	"Inpp5b, Inpp5j, Inpp4b"
"MF"	"Unique in Hb - Up"	"GO:0051020"	"GTPase binding"	10	"10/170"	"339/17420"	3.02273121638036	0.00185836303806623	0.0234360227578352	"Plekhg1, Farp1, Lztr1, Usp33, Gga3, Cdkl5, Srgap1, Rock1, Arhgap44, Vps9d1"
"MF"	"Unique in Hb - Up"	"GO:0005249"	"voltage-gated potassium channel activity"	5	"5/170"	"92/17420"	5.5690537084399	0.00207108850353987	0.0242864218825048	"Kcnj10, Kcnq3, Kcnj14, Kcna4, Kcnk4"
"MF"	"Unique in Hb - Up"	"GO:0097110"	"scaffold protein binding"	5	"5/170"	"92/17420"	5.5690537084399	0.00207108850353987	0.0242864218825048	"Cit, Grik1, Cacna1g, Shank3, Dlgap3"
"MF"	"Unique in Hb - Up"	"GO:0022834"	"ligand-gated channel activity"	7	"7/170"	"182/17420"	3.94117647058824	0.00208627853175702	0.0242864218825048	"Kcnj10, Grik1, Gria4, Kcnj14, Trpc3, Gabra4, Gabrb2"
"MF"	"Unique in Hb - Up"	"GO:0099529"	"neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential"	4	"4/170"	"57/17420"	7.19091847265222	0.00231228221226476	0.0262444031092051	"Grik1, Gria4, Gabra4, Gabrb2"
"MF"	"Unique in Hb - Up"	"GO:0052866"	"phosphatidylinositol phosphate phosphatase activity"	3	"3/170"	"28/17420"	10.9789915966387	0.00250021809806559	0.0276853418663848	"Inpp5b, Inpp5j, Inpp4b"
"MF"	"Unique in Hb - Up"	"GO:0022824"	"transmitter-gated monoatomic ion channel activity"	4	"4/170"	"60/17420"	6.83137254901961	0.00279068530885577	0.0294644448888493	"Grik1, Gria4, Gabra4, Gabrb2"
"MF"	"Unique in Hb - Up"	"GO:0022835"	"transmitter-gated channel activity"	4	"4/170"	"60/17420"	6.83137254901961	0.00279068530885577	0.0294644448888493	"Grik1, Gria4, Gabra4, Gabrb2"
"MF"	"Unique in Hb - Up"	"GO:0004439"	"phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity"	2	"2/170"	"10/17420"	20.4941176470588	0.00404691935013152	0.0399413344556458	"Inpp5b, Inpp5j"
"MF"	"Unique in Hb - Up"	"GO:0004935"	"adrenergic receptor activity"	2	"2/170"	"10/17420"	20.4941176470588	0.00404691935013152	0.0399413344556458	"Adra2b, Adra1b"
"MF"	"Unique in Hb - Up"	"GO:0061809"	"NAD+ nucleotidase, cyclic ADP-ribose generating"	2	"2/170"	"10/17420"	20.4941176470588	0.00404691935013152	0.0399413344556458	"Il1rapl1, Il1rap"
"MF"	"Unique in Hb - Up"	"GO:0005230"	"extracellular ligand-gated monoatomic ion channel activity"	4	"4/170"	"70/17420"	5.85546218487395	0.00486720781850664	0.0464841691083779	"Grik1, Gria4, Gabra4, Gabrb2"
"MF"	"Unique in Hb - Up"	"GO:0035612"	"AP-2 adaptor complex binding"	2	"2/170"	"11/17420"	18.6310160427808	0.00491462580881528	0.0464841691083779	"Hip1, Fcho1"
"MF"	"Unique in Hb - Down"	"GO:0019955"	"cytokine binding"	6	"6/104"	"145/17420"	6.93103448275862	0.000232872401098854	0.0469557551664593	"Prlr, Wfikkn2, Cd74, Tsku, Sostdc1, Il1rn"
"MF"	"Unique in Hb - Down"	"GO:0050839"	"cell adhesion molecule binding"	8	"8/104"	"293/17420"	4.57337883959044	0.000371195507179546	0.0469557551664593	"Ezr, Olfm4, Tjp3, Itgb6, Itga2, Pxn, Mmp14, Pkp1"
"MF"	"Unique in Hb - Down"	"GO:0005242"	"inward rectifier potassium channel activity"	3	"3/104"	"25/17420"	20.1	0.00043210817637846	0.0469557551664593	"Kcne2, Kcnj13, Kcnj2"
"MF"	"Unique in Amyg - Up"	"GO:0003924"	"GTPase activity"	60	"60/1456"	"292/17420"	2.45841487279843	4.75361022985912e-11	4.9532618595132e-08	"Rab29, Gnaz, Rab6a, Arl8b, Rab8b, Tubb2a, Rab12, Rasd1, Gnb1, Hras, Arf1, Rab6b, Rap2a, Rit1, Rab2a, Tubb2b, Dnm1l, Tubb5, Rab1a, Ran, Rap1b, Arl6, Rab14, Rab11a, Septin5, Rab3a, Rhof, Rac3, Tubb3, Trim23, Rasl11b, Rhot2, Rab5a, Rab15, Tuba1b, Rab38, Abce1, Rragc, Rras2, Gnaq, Arf6, Cdc42, Rheb, Mmut, Atl1, Nkiras1, Rab24, Tubb4b, Gna11, Sar1b, Rab5c, Rab26, Rit2, Tufm, Rasl10a, Rab39a, Arl5a, Arhgap35, Eif2s3y, Rab28"
"MF"	"Unique in Amyg - Up"	"GO:0019003"	"GDP binding"	26	"26/1456"	"81/17420"	3.84038800705467	9.41120655626349e-10	2.59027177412796e-07	"Rab29, Arl8b, Rab8b, Rab12, Hras, Arf1, Nme2, Rap2a, Rit1, Rab2a, Ran, Rap1b, Rab14, Septin5, Trim23, Rab5a, Rab38, Rragc, Rras2, Arf6, Rheb, Rab5c, Rit2, Dync1li1, Suclg1, Rab28"
"MF"	"Unique in Amyg - Up"	"GO:0019001"	"guanyl nucleotide binding"	70	"70/1456"	"395/17420"	2.12025316455696	1.22626301782167e-09	2.59027177412796e-07	"Rab29, Gnaz, Tuba4a, Rab6a, Fkbp4, Arl8b, Rab8b, Tubb2a, Rab12, Hsp90ab1, Rasd1, Tubd1, Hras, Arf1, Nme2, Rab6b, Rap2a, Rit1, Rab2a, Tubb2b, Ola1, Dnm1l, Tubb5, Rab1a, Ran, Rap1b, Arl6, Nme1, Rab14, Rab11a, Septin5, Rab3a, Rhof, Rac3, Tubb3, Trim23, Rasl11b, Mfhas1, Rhot2, Rab5a, Ehd3, Rab15, Tuba1b, Rab38, Rragc, Rras2, Gnaq, Arf6, Cdc42, Rheb, Atl1, Nkiras1, Rab24, Tubb4b, Gna11, Sar1b, Rab5c, Ak4, Rab26, Rit2, Tufm, Rasl10a, Dync1li1, Rab39a, Arl5a, Arhgap35, Eif2s3y, Suclg1, Nudt2, Rab28"
